ato_bad|unit_weight|radd_timezone_3_2|radd_max_pmt_s_3|SNR1wRtDolDclTxn|max_cross20wRtDclAcc|login_VIDMatch|seg|dollar_weight|ip_asp_spoof_txns|vid_asp_spoof_txns|Intercept|time_window|wSNR1wRtDolDclTxn_s1|wip_asp_spoof_txns_s1|wlogin_VIDMatch_s1|wmax_cross20wRtDclAcc_s1|wradd_max_pmt_s_3_s1|wradd_timezone_3_2_s1|wvid_asp_spoof_txns_s1|new_score|align_new_score|wSNR1wRtDolDclTxn_s2|wip_asp_spoof_txns_s2|wlogin_VIDMatch_s2|wmax_cross20wRtDclAcc_s2|wradd_max_pmt_s_3_s2|wradd_timezone_3_2_s2
0|2||137.42|0.0655|0.2632|0|1|32|0|0|1|DEV|0.089438|-0.119505|0.209014|0.316717|0.043156|-0.199666|-0.090233|8.0568012692|381||||||
0|25||410.76|0|0.0297|0|2|25|0|0|1|DEV|-0.105449|-0.119505|0.209014|-0.176481|-0.203081|-0.199666|-0.090233|8.8221594714|337||||||
0|100|530|107.50|0.0655|0.0909|0|2|11500|0|0|1|DEV|0.089438|-0.119505|0.209014|0.316717|0.043156|0.806779|-0.090233|7.2319115901|428||||||
1|1||81.04|0.0655|1|0|2|1178|0|0|1|DEV|0.089438|-0.119505|0.209014|0.932663|0.043156|-0.199666|-0.090233|7.5926136215|408||||||
0|2||204.23|0|0.0297|1|1|60|0|0|1|DEV|-0.105449|-0.119505|-0.134574|-0.176481|0.043156|-0.199666|-0.090233|8.8811400593|333||||||
0|100||41.22|0.0655|0.0305|0|2|1200|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.098116|0.262126|-0.199666|-0.090233|8.1345235963|376||||||
0|25||57.53|0|0.08|1|1|175|0|0|1|DEV|-0.105449|-0.119505|-0.134574|0.316717|0.043156|-0.199666|-0.090233|8.5094574451|355||||||
0|2||325.00|0|0.1053|0|2|300|0|0|1|DEV|-0.105449|-0.119505|0.209014|0.316717|-0.203081|-0.199666|-0.090233|8.4504768572|358||||||
0|800||158.34|0.0655|0.0297|0|1|14400|63387|0|1|DEV|0.089438|0.841029|0.209014|-0.176481|0.043156|-0.199666|-0.090233|7.7842310706|397||||||
0|10|800|127.49|0|0.2|2|1|1610|0|0|1|DEV|-0.105449|-0.119505|1.153454|0.316717|0.043156|0.956686|-0.090233|6.3503493837|479||||||
0|100|-500||0|0.0366|2|2|4800|0|0|1|DEV|-0.105449|-0.119505|1.153454|-0.038997|0.85329|0.355722|-0.090233|6.2418938384|486||||||
0|100||92.17|0|0.5|1|1|1000|9362.5|0|1|DEV|-0.105449|1.415797|-0.134574|0.316717|0.043156|-0.199666|-0.090233|7.4796941759|414||||||
0|2|200|3233.83|0|0.15|1|1|1324|0|0|1|DEV|-0.105449|-0.119505|-0.134574|0.316717|-0.544985|0.806779|-0.090233|8.3155040519|366||||||
0|2|||0.0655|0.1|2|2|1260|0|0|1|DEV|0.089438|-0.119505|1.153454|0.316717|0.85329|-0.199666|-0.090233|6.2995001439|482||||||
0|10||512.08|0.0655|0.0285|2|2|13290|0|0|1|DEV|0.089438|-0.119505|1.153454|-0.176481|-0.203081|-0.199666|-0.090233|7.8044191678|395||||||
1|1|200|235.22|0|0.3333|0|2|398|0|0|1|DEV|-0.105449|-0.119505|0.209014|0.316717|-0.203081|0.806779|-0.090233|7.6255871781|406||||||
0|1||873.81|0|0.4375|2|2|476|0|0|1|DEV|-0.105449|-0.119505|1.153454|0.316717|-0.203081|-0.199666|-0.090233|7.5622580387|409||||||
0|2||45.82|0.0655|0.0995|0|1|1334|0|0|1|DEV|0.089438|-0.119505|0.209014|0.316717|0.262126|-0.199666|-0.090233|7.8218982128|394||||||
1|1||106.85|0.0655|0.3077|0|2|28|77043|0|1|DEV|0.089438|0.841029|0.209014|0.316717|0.043156|-0.199666|-0.090233|7.4125484564|418||||||
1|1|9999|2075.00|0|0.0366|0|2|80|0|0|1|DEV|-0.105449|-0.119505|0.209014|-0.038997|-0.544985|0.394738|-0.090233|8.5981534507|350||||||
0|10||53.40|0.0655|0.0285|2|2|560|0|0|1|DEV|0.089438|-0.119505|1.153454|-0.176481|0.043156|-0.199666|-0.090233|7.5402650649|411||||||
1|1|||0.0655|0.0297|2|2|199|0|0|1|DEV|0.089438|-0.119505|1.153454|-0.176481|0.85329|-0.199666|-0.090233|6.6711827581|461||||||
0|2||175.00|0.0655|0.0255|1|1|996|0|0|1|DEV|0.089438|-0.119505|-0.134574|-0.340624|0.043156|-0.199666|-0.090233|8.8753196017|334||||||
1|1||82.50|0.0655|0.0297|0|2|6|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.176481|0.043156|-0.199666|-0.090233|8.4284838834|359||||||
0|2||214.81|0|0.0297|0|1|404|0|0|1|DEV|-0.105449|-0.119505|0.209014|-0.176481|-0.203081|-0.199666|-0.090233|8.8221594714|337||||||
0|800||167.25|0|0.0268|1|1|36800|0|0|1|DEV|-0.105449|-0.119505|-0.134574|-0.340624|0.043156|-0.199666|-0.090233|9.0048410867|326||||||
0|1|||0.0655|0.1429|2|2|31|0|0|1|DEV|0.089438|-0.119505|1.153454|0.316717|0.85329|-0.199666|-0.090233|6.2995001439|482||||||
2|10|||0.0655|0.1|2|2|370|0|0|1|DEV|0.089438|-0.119505|1.153454|0.316717|0.85329|-0.199666|-0.090233|6.2995001439|482||||||
0|10|||0.0655|0.0324|2|2|220|0|0|1|DEV|0.089438|-0.119505|1.153454|-0.098116|0.85329|-0.199666|-0.090233|6.6121255274|464||||||
0|25||90.15|0.0655|0.0514|1|1|600|0|0|1|DEV|0.089438|-0.119505|-0.134574|-0.038997|0.043156|-0.199666|-0.090233|8.6480082341|347||||||
0|10|930|105.42|0|0.0366|0|2|210|0|0|1|DEV|-0.105449|-0.119505|0.209014|-0.038997|0.043156|0.956686|-0.090233|7.5066404762|413||||||
2|10|||0.0655|0.1|2|2|370|0|0|1|DEV|0.089438|-0.119505|1.153454|0.316717|0.85329|-0.199666|-0.090233|6.2995001439|482||||||
1|1|||0.0655|0.098|2|2|734|470300|0|1|DEV|0.089438|0.841029|1.153454|0.316717|0.85329|-0.199666|-0.090233|5.6552473311|519||||||
0|500|||0.0655|0.05|2|2|32000|0|0|1|DEV|0.089438|-0.119505|1.153454|-0.038997|0.85329|-0.199666|-0.090233|6.567572418|467||||||
0|100||30.27|0|0.0297|0|2|7500|2728|0|1|DEV|-0.105449|1.659303|0.209014|-0.176481|0.262126|-0.199666|-0.090233|7.1300138243|434||||||
0|20|||1|1|2|2|780|0|4139.25|1|DEV|0.798008|-0.119505|1.153454|0.932663|0.85329|-0.199666|3.219727|2.6801041352|691||||||
0|2||19.48|0.0655|0.1067|1|1|248|0|0|1|DEV|0.089438|-0.119505|-0.134574|0.316717|0.262126|-0.199666|-0.090233|8.1450329036|376||||||
0|10||6.44|0.0655|0.0543|2|2|1370|40653.6667|0|1|DEV|0.089438|0.841029|1.153454|-0.038997|0.653211|-0.199666|-0.090233|6.1379570835|492||||||
0|25||31.43|0|0.25|1|1|100|0|0|1|DEV|-0.105449|-0.119505|-0.134574|0.316717|0.262126|-0.199666|-0.090233|8.2745543887|368||||||
0|100||94.99|0|0.0317|1|1|2800|0|0|1|DEV|-0.105449|-0.119505|-0.134574|-0.098116|0.043156|-0.199666|-0.090233|8.8220828286|337||||||
0|25||104.41|0|0.0442|0|2|25|0|0|1|DEV|-0.105449|-0.119505|0.209014|-0.038997|0.043156|-0.199666|-0.090233|8.4543950283|358||||||
0|100||162.71|0.0655|0.0319|0|2|400|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.098116|0.043156|-0.199666|-0.090233|8.3694266527|363||||||
0|2||145.25|0.0655|0.1315|1|1|1870|0|0|1|DEV|0.089438|-0.119505|-0.134574|0.316717|0.043156|-0.199666|-0.090233|8.37993596|362||||||
0|200||134.88|0.0655|0.0513|1|1|8600|0|0|1|DEV|0.089438|-0.119505|-0.134574|-0.038997|0.043156|-0.199666|-0.090233|8.6480082341|347||||||
0|400||28.48|0.0655|0.0313|0|2|19200|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.098116|0.262126|-0.199666|-0.090233|8.1345235963|376||||||
0|500||323.00|0.0655|0.0446|0|2|2000|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.038997|-0.203081|-0.199666|-0.090233|8.5890276461|350||||||
0|25|-400|265.91|0.0655|0.0378|1|1|275|0|0|1|DEV|0.089438|-0.119505|-0.134574|-0.038997|-0.203081|0.355722|-0.090233|8.4569622723|358||||||
0|100||2667.60|0.0655|0.0714|0|1|56900|0|0|1|DEV|0.089438|-0.119505|0.209014|0.316717|-0.544985|-0.199666|-0.090233|8.6877375551|344||||||
0|10||212.10|0.0655|0.0351|2|2|550|0|0|1|DEV|0.089438|-0.119505|1.153454|-0.098116|0.043156|-0.199666|-0.090233|7.4812078342|414||||||
0|2||63.20|0.0655|0.0297|0|2|118|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.176481|0.043156|-0.199666|-0.090233|8.4284838834|359||||||
0|2|-400|204.00|0.0655|0.25|0|2|1988|0|0|1|DEV|0.089438|-0.119505|0.209014|0.316717|0.043156|0.355722|-0.090233|7.6016012045|407||||||
0|500||218.37|0|0.0408|1|1|15000|0|0|1|DEV|-0.105449|-0.119505|-0.134574|-0.038997|-0.203081|-0.199666|-0.090233|9.0416838221|324||||||
0|25||255.69|0|0.0518|0|1|700|0|0|1|DEV|-0.105449|-0.119505|0.209014|-0.038997|-0.203081|-0.199666|-0.090233|8.7185491312|343||||||
0|1000||1280.00|0|0.0366|1|1|130000|0|0|1|DEV|-0.105449|-0.119505|-0.134574|-0.038997|-0.203081|-0.199666|-0.090233|9.0416838221|324||||||
0|2|||0.0655|0.1203|2|2|534|0|0|1|DEV|0.089438|-0.119505|1.153454|0.316717|0.85329|-0.199666|-0.090233|6.2995001439|482||||||
0|10||406.10|0|0.0285|2|2|350|0|0|1|DEV|-0.105449|-0.119505|1.153454|-0.176481|-0.203081|-0.199666|-0.090233|7.9339406529|388||||||
0|2|||0|0.0297|2|2|396|0|0|1|DEV|-0.105449|-0.119505|1.153454|-0.176481|0.85329|-0.199666|-0.090233|6.8007042432|453||||||
0|50||136.05|0|0.0339|1|1|1250|0|0|1|DEV|-0.105449|-0.119505|-0.134574|-0.098116|0.043156|-0.199666|-0.090233|8.8220828286|337||||||
0|2||46.11|0.0655|0.0995|1|1|252|0|0|1|DEV|0.089438|-0.119505|-0.134574|0.316717|0.262126|-0.199666|-0.090233|8.1450329036|376||||||
0|10||359.91|0|0.0419|1|1|110|0|0|1|DEV|-0.105449|-0.119505|-0.134574|-0.038997|-0.203081|-0.199666|-0.090233|9.0416838221|324||||||
0|10|||0|0.0319|2|2|70|0|0|1|DEV|-0.105449|-0.119505|1.153454|-0.098116|0.85329|-0.199666|-0.090233|6.7416470125|457||||||
0|500|||0.0655|1|1|1|7500|0|0|1|DEV|0.089438|-0.119505|-0.134574|0.932663|0.85329|-0.199666|-0.090233|7.0466660055|439||||||
0|50|-400|17.85|0.0655|0.0319|2|1|46750|0|0|1|DEV|0.089438|-0.119505|1.153454|-0.098116|0.262126|0.355722|-0.090233|6.7911047131|454||||||
0|50||44.37|0|0.0319|0|1|750|0|0|1|DEV|-0.105449|-0.119505|0.209014|-0.098116|0.262126|-0.199666|-0.090233|8.2640450813|369||||||
0|100|||0.0655|0.0505|2|2|79700|0|0|1|DEV|0.089438|-0.119505|1.153454|-0.038997|0.85329|-0.199666|-0.090233|6.567572418|467||||||
1|1||88.92|0.0655|0.0366|0|2|93|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.038997|0.043156|-0.199666|-0.090233|8.3248735433|365||||||
0|100||566.78|0.0655|0.5|0|2|20000|0|0|1|DEV|0.089438|-0.119505|0.209014|0.316717|-0.203081|-0.199666|-0.090233|8.3209553721|366||||||
0|10|||0.0655|0.0625|2|2|12960|0|0|1|DEV|0.089438|-0.119505|1.153454|-0.038997|0.85329|-0.199666|-0.090233|6.567572418|467||||||
0|500||243.89|0.0655|0.1045|0|1|16500|0|0|1|DEV|0.089438|-0.119505|0.209014|0.316717|-0.203081|-0.199666|-0.090233|8.3209553721|366||||||
0|100||138.68|0|0.1429|1|1|2000|0|0|1|DEV|-0.105449|-0.119505|-0.134574|0.316717|0.043156|-0.199666|-0.090233|8.5094574451|355||||||
0|10|||0|0.0285|2|2|1100|0|0|1|DEV|-0.105449|-0.119505|1.153454|-0.176481|0.85329|-0.199666|-0.090233|6.8007042432|453||||||
0|2||32.50|0|0.0676|1|1|186|0|0|1|DEV|-0.105449|-0.119505|-0.134574|-0.038997|0.262126|-0.199666|-0.090233|8.5426266627|353||||||
0|100||123.57|0|0.0432|0|2|3200|0|0|1|DEV|-0.105449|-0.119505|0.209014|-0.038997|0.043156|-0.199666|-0.090233|8.4543950283|358||||||
0|50||25.14|1|0.049|0|2|1300|0|0|1|DEV|0.798008|-0.119505|0.209014|-0.038997|0.262126|-0.199666|-0.090233|7.6190563741|406||||||
2|200||34.19|0.0655|0.0769|1|1|3000|0|0|1|DEV|0.089438|-0.119505|-0.134574|0.316717|0.262126|-0.199666|-0.090233|8.1450329036|376||||||
1|1|800|93.96|0.0655|0.0366|0|2|80|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.038997|0.043156|0.956686|-0.090233|7.3771189911|420||||||
0|100|||0|0.0366|2|2|50700|0|0|1|DEV|-0.105449|-0.119505|1.153454|-0.038997|0.85329|-0.199666|-0.090233|6.6970939031|459||||||
0|800||42.85|0|0.0662|0|2|10400|0|0|1|DEV|-0.105449|-0.119505|0.209014|-0.038997|0.262126|-0.199666|-0.090233|8.2194919719|371||||||
0|100||117.93|0|0.0351|1|1|1700|5602|0|1|DEV|-0.105449|1.415797|-0.134574|-0.098116|0.043156|-0.199666|-0.090233|7.7923195594|396||||||
0|800||113.71|0|0.0366|0|2|24800|0|0|1|DEV|-0.105449|-0.119505|0.209014|-0.038997|0.043156|-0.199666|-0.090233|8.4543950283|358||||||
0|2|||0.0655|0.0299|2|2|1998|0|0|1|DEV|0.089438|-0.119505|1.153454|-0.176481|0.85329|-0.199666|-0.090233|6.6711827581|461||||||
0|25||362.73|0.0655|0.0319|0|1|375|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.098116|-0.203081|-0.199666|-0.090233|8.6335807556|348||||||
0|25|1000|235.95|0|0.0366|0|2|500|0|0|1|DEV|-0.105449|-0.119505|0.209014|-0.038997|-0.203081|0.956686|-0.090233|7.7707945791|397||||||
0|800||66.28|0|0.0366|1|1|26400|2937.3333|0|1|DEV|-0.105449|1.415797|-0.134574|-0.038997|0.043156|-0.199666|-0.090233|7.74776645|399||||||
0|100||138.04|0.0655|0.0141|1|1|373700|0|0|1|DEV|0.089438|-0.119505|-0.134574|-1.021755|0.043156|-0.199666|-0.090233|9.3886318022|304||||||
0|1||20.00|0.0655|0.2105|2|2|97|0|0|1|DEV|0.089438|-0.119505|1.153454|0.316717|0.262126|-0.199666|-0.090233|6.9336793943|446||||||
0|50||81.72|0|0.0297|1|1|14050|0|0|1|DEV|-0.105449|-0.119505|-0.134574|-0.176481|0.043156|-0.199666|-0.090233|8.8811400593|333||||||
2|1||124.62|0.0655|0.1078|0|2|133|0|0|1|DEV|0.089438|-0.119505|0.209014|0.316717|0.043156|-0.199666|-0.090233|8.0568012692|381||||||
0|100||90.01|0.5441|0.0297|0|1|4100|0|0|1|DEV|0.798008|-0.119505|0.209014|-0.176481|0.043156|-0.199666|-0.090233|7.9575697706|387||||||
0|2||16.16|0.0655|0.0297|0|2|48|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.176481|0.262126|-0.199666|-0.090233|8.1935808269|373||||||
2|10|9999|140.27|0|0.1111|0|1|140|0|0|1|DEV|-0.105449|-0.119505|0.209014|0.316717|0.043156|0.394738|-0.090233|7.6991448908|401||||||
0|10||395.66|0|0.0285|2|2|2070|29737.1667|0|1|DEV|-0.105449|0.841029|1.153454|-0.176481|-0.203081|-0.199666|-0.090233|7.2896878401|425||||||
0|10||59.78|0|0.0285|2|2|560|0|0|1|DEV|-0.105449|-0.119505|1.153454|-0.176481|0.043156|-0.199666|-0.090233|7.66978655|403||||||
0|25||237.17|0|0.0718|1|1|650|0|0|1|DEV|-0.105449|-0.119505|-0.134574|0.316717|-0.203081|-0.199666|-0.090233|8.773611548|339||||||
0|2||97.27|0.0655|0.2|0|1|1330|0|0|1|DEV|0.089438|-0.119505|0.209014|0.316717|0.043156|-0.199666|-0.090233|8.0568012692|381||||||
0|2||1360.00|0.0655|0.0366|1|1|274|0|0|1|DEV|0.089438|-0.119505|-0.134574|-0.038997|-0.203081|-0.199666|-0.090233|8.912162337|331||||||
0|1000|||0.0655|0.0297|2|2|19000|0|0|1|DEV|0.089438|-0.119505|1.153454|-0.176481|0.85329|-0.199666|-0.090233|6.6711827581|461||||||
0|10||309.35|0.0655|0.0964|2|2|1410|115500|0|1|DEV|0.089438|0.841029|1.153454|0.316717|-0.203081|-0.199666|-0.090233|6.7884837408|454||||||
0|100||52.39|0.0655|0.0434|0|1|11700|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.038997|0.043156|-0.199666|-0.090233|8.3248735433|365||||||
0|2||52.66|0.0655|0.0884|1|1|130|0|0|1|DEV|0.089438|-0.119505|-0.134574|0.316717|0.043156|-0.199666|-0.090233|8.37993596|362||||||
0|25||133.62|0.0655|0.0769|0|2|150|119863|0|1|DEV|0.089438|0.841029|0.209014|0.316717|0.043156|-0.199666|-0.090233|7.4125484564|418||||||
0|25|||0.0655|0.1481|2|2|150|0|0|1|DEV|0.089438|-0.119505|1.153454|0.316717|0.85329|-0.199666|-0.090233|6.2995001439|482||||||
0|100||40.69|0|0.0718|1|1|1200|0|0|1|DEV|-0.105449|-0.119505|-0.134574|0.316717|0.262126|-0.199666|-0.090233|8.2745543887|368||||||
0|100||468.05|0.0655|0.0366|1|1|56100|0|0|1|DEV|0.089438|-0.119505|-0.134574|-0.038997|-0.203081|-0.199666|-0.090233|8.912162337|331||||||
0|10||10.54|0.0655|0.0426|1|1|50|0|0|1|DEV|0.089438|-0.119505|-0.134574|-0.038997|0.653211|-0.199666|-0.090233|7.9935634056|384||||||
0|2||182.80|0.0655|0.0659|0|2|878|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.038997|0.043156|-0.199666|-0.090233|8.3248735433|365||||||
0|50|||0.0655|0.0366|2|2|5450|0|0|1|DEV|0.089438|-0.119505|1.153454|-0.038997|0.85329|-0.199666|-0.090233|6.567572418|467||||||
0|500||740.30|0.0655|0.0331|0|2|28500|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.098116|-0.203081|-0.199666|-0.090233|8.6335807556|348||||||
0|100||53.76|0.0655|0.0366|0|2|38400|0|0|1|DEV|0.089438|-0.119505|0.209014|-0.038997|0.043156|-0.199666|-0.090233|8.3248735433|365||||||
1|1||52.26|0.0655|0.6667|0|2|35|0|0|1|DEV|0.089438|-0.119505|0.209014|0.932663|0.043156|-0.199666|-0.090233|7.5926136215|408||||||
0|25|||0|0.0366|2|2|50|0|0|1|DEV|-0.105449|-0.119505|1.153454|-0.038997|0.85329|-0.199666|-0.090233|6.6970939031|459||||||
0|25||26.08|0.0655|0.0357|0|2|500|0|0|1|DEV||||||||6.0566516127|496|0.34048|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|25||77.67|0|0.0516|1|1|175|37697|0|1|DEV||||||||6.284835616|483|-0.615209|0.55301|0.199318|-0.108053|0.104664|-0.778868
0|10||70.80|0.0655|0.1014|2|2|33390|4824|0|1|DEV||||||||4.8436037678|566|0.34048|1.180183|0.199318|-0.108053|0.104664|-0.778868
0|25||785.35|0|0.0297|0|2|725|0|0|1|DEV||||||||7.9915432858|385|-0.615209|-0.082598|-0.068324|-0.108053|-0.588154|-0.778868
0|25||109.53|0|0.0276|1|1|125|0|0|1|DEV||||||||7.8286882484|394|-0.615209|-0.082598|0.199318|-1.211759|0.104664|-0.778868
0|100||138.83|0|0.0319|1|1|6300|0|0|1|DEV||||||||7.1164261927|435|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
0|100|-400|206.93|0|0.0714|0|2|1200|0|0|1|DEV||||||||5.6660065311|519|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|0.815104
0|500||127.65|0|0.0319|1|1|14000|0|0|1|DEV||||||||6.7047108115|459|-0.615209|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|2||123.55|0.0655|0.066|0|1|260|0|0|1|DEV||||||||6.0566516127|496|0.34048|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|25|||0.0655|0.0647|2|2|350|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|10|700|2600.00|0.0655|0.0398|2|2|9740|0|0|1|DEV||||||||4.0402834122|613|0.34048|-0.082598|0.199318|-0.108053|-0.911076|1.80791
0|800||411.00|0.0655|0.0357|0|2|42400|0|0|1|DEV||||||||6.468366994|473|0.34048|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|100|-400|206.93|0|0.0714|0|2|900|0|0|1|DEV||||||||5.6660065311|519|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|0.815104
0|25||785.35|0|0.0297|0|2|325|0|0|1|DEV||||||||7.9915432858|385|-0.615209|-0.082598|-0.068324|-0.108053|-0.588154|-0.778868
0|10|800|63.97|0|0.0441|1|1|90|0|0|1|DEV||||||||3.7360482498|630|-0.615209|-0.082598|0.199318|-0.108053|0.104664|1.80791
0|100||49.84|0|0.0319|1|1|6300|0|0|1|DEV||||||||6.7047108115|459|-0.615209|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|100||785.00|0|0.0369|1|1|51200|0|0|1|DEV||||||||7.6126737696|406|-0.615209|-0.082598|0.199318|-0.108053|-0.588154|-0.778868
0|100||383.21|0.0655|0.0896|1|1|5200|0|0|1|DEV||||||||6.0894974778|494|0.34048|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
1|1|||0.0655|0.0319|2|2|173|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|200||494.62|0|0.0297|0|2|1000|0|0|1|DEV||||||||7.4952957089|413|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|100|930|223.65|0.0655|0.0319|1|1|700|0|0|1|DEV||||||||3.1208349162|666|0.34048|-0.082598|0.199318|-0.108053|-0.209494|1.80791
2|10|||0.0655|0.5|2|2|260|0|0|1|DEV||||||||4.5130463628|585|0.34048|-0.082598|0.199318|0.89513|0.213877|-0.778868
0|800|-400|911.59|0.0655|0.0346|0|1|38400|0|0|1|DEV||||||||5.1353253931|549|0.34048|-0.082598|-0.068324|-0.108053|-0.588154|0.815104
1|1|700|37.49|0.0655|0.0366|0|2|59|0|0|1|DEV||||||||3.087989051|668|0.34048|-0.082598|-0.068324|-0.108053|0.104664|1.80791
0|100||293.60|0|0.0366|0|2|3500|0|0|1|DEV||||||||7.4952957089|413|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|25||28.59|0|0.0928|0|2|100|0|0|1|DEV||||||||7.0835803276|437|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|50|800|67.99|0|0.0486|1|1|550|0|0|1|DEV||||||||3.7360482498|630|-0.615209|-0.082598|0.199318|-0.108053|0.104664|1.80791
0|25||112.06|0|0.0483|1|1|425|0|0|1|DEV||||||||6.7047108115|459|-0.615209|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|500||149.00|0.0655|0.0366|1|1|132500|0|0|1|DEV||||||||6.0894974778|494|0.34048|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
0|100||115.53|0.0655|0.5|0|2|4000|0|0|1|DEV||||||||5.0350434515|555|0.34048|-0.082598|-0.068324|0.89513|0.104664|-0.778868
0|100||191.73|0.0655|0.0344|1|1|5200|0|0|1|DEV||||||||6.0894974778|494|0.34048|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
0|1000||191.97|0.0655|0.0297|0|1|14000|0|0|1|DEV||||||||6.468366994|473|0.34048|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|20||350.62|0.0655|0.0662|0|2|460|0|0|1|DEV||||||||6.468366994|473|0.34048|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|2||518.31|0.0655|0.5|1|1|1330|0|0|1|DEV||||||||5.0678893166|553|0.34048|-0.082598|0.199318|0.89513|-0.209494|-0.778868
0|500||618.66|0|0.0297|0|2|13000|0|0|1|DEV||||||||7.9915432858|385|-0.615209|-0.082598|-0.068324|-0.108053|-0.588154|-0.778868
0|25|9999|572.54|0|0.035|0|1|50|0|0|1|DEV||||||||4.5479446131|583|-0.615209|-0.082598|-0.068324|-0.108053|-0.588154|2.221751
0|100||173.37|0.0655|0.0082|1|1|28000|0|0|1|DEV||||||||7.2134749148|430|0.34048|-0.082598|0.199318|-1.211759|-0.209494|-0.778868
0|100||312.84|0|0.0297|1|1|2200|0|0|1|DEV||||||||7.1164261927|435|-0.615209|-0.082598|0.199318|-0.108053|-0.209494|-0.778868
1|1|800|252.13|0|0.0851|0|2|1000|0|0|1|DEV||||||||4.5266331472|585|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|1.80791
0|400||928.49|0|0.0297|0|2|52000|0|0|1|DEV||||||||7.9915432858|385|-0.615209|-0.082598|-0.068324|-0.108053|-0.588154|-0.778868
0|25||452.99|0|0.0615|1|1|4475|52069.5|0|1|DEV||||||||6.6965509972|459|-0.615209|0.55301|0.199318|-0.108053|-0.209494|-0.778868
0|500||30.47|0.0655|0.0366|0|2|4500|0|0|1|DEV||||||||6.0566516127|496|0.34048|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|100||131.14|0.0655|0.0378|0|2|400|0|0|1|DEV||||||||6.0566516127|496|0.34048|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|10||71.77|0.0655|0.0667|2|2|500|0|0|1|DEV||||||||5.6777820966|518|0.34048|-0.082598|0.199318|-0.108053|0.104664|-0.778868
0|100|||0.0655|0.0366|2|2|8000|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|2|||0.0655|0.0297|2|2|610|0|0|1|DEV||||||||5.534654524|526|0.34048|-0.082598|0.199318|-0.108053|0.213877|-0.778868
0|25||143.83|0|0.0297|0|1|1125|0|0|1|DEV||||||||7.4952957089|413|-0.615209|-0.082598|-0.068324|-0.108053|-0.209494|-0.778868
0|25||115.00|0|0.0366|0|2|125|0|0|1|DEV||||||||7.0835803276|437|-0.615209|-0.082598|-0.068324|-0.108053|0.104664|-0.778868
0|2||24.95|0.0655|0.2609|0|1|26|0|0|1|DEV||||||||5.0350434515|555|0.34048|-0.082598|-0.068324|0.89513|0.104664|-0.778868
0|10||268.54|0|0.0285|2|2|3230|0|0|1|DEV||||||||8.2404036297|370|-0.615209|-0.082598|0.199318|-1.211759|-0.209494|-0.778868
0|10||125.78|0.0655|0.1667|2|2|1220|0|0|1|DEV||||||||5.3919510047|535|0.34048|-0.082598|0.199318|0.172623|0.104664|-0.778868
0|2||32.10|0.0655|0.1786|0|1|2946|0|0|1|DEV||||||||5.0350434515|555|0.34048|-0.082598|-0.068324|0.89513|0.104664|-0.778868
0|10||31.41|0|0.0678|1|1|40|1984.4138|0|1|DEV||||||||5.8705324827|507|-0.615209|1.180183|0.199318|-0.108053|0.104664|-0.778868
2|10|||0.0655|0.0606|2|2|260|4386.6667|0|1|DEV||||||||4.7004761952|575|0.34048|1.180183|0.199318|-0.108053|0.213877|-0.778868
